file,class,method,variable,usage
/Users/palesnow/Downloads/squash/src/main/java/com/squareup/squash/SquashEntry.java,com.squareup.squash.SquashEntry,"SquashEntry/11[java.lang.String,java.lang.String,java.lang.String,java.lang.Throwable,java.lang.String,int,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String]",versionCode,1
/Users/palesnow/Downloads/squash/src/main/java/com/squareup/squash/SquashEntry.java,com.squareup.squash.SquashEntry,"createMessage/2[java.lang.Throwable,java.lang.String]",logMessage,2
/Users/palesnow/Downloads/squash/src/main/java/com/squareup/squash/SquashEntry.java,com.squareup.squash.SquashEntry,"createMessage/2[java.lang.Throwable,java.lang.String]",error,3
/Users/palesnow/Downloads/squash/src/main/java/com/squareup/squash/SquashEntry.java,com.squareup.squash.SquashEntry,"createMessage/2[java.lang.Throwable,java.lang.String]",message,4
/Users/palesnow/Downloads/squash/src/main/java/com/squareup/squash/SquashBacktrace.java,com.squareup.squash.SquashBacktrace,getIvars/1[java.lang.Throwable],val,1
/Users/palesnow/Downloads/squash/src/main/java/com/squareup/squash/SquashBacktrace.java,com.squareup.squash.SquashBacktrace,getIvars/1[java.lang.Throwable],field,7
/Users/palesnow/Downloads/squash/src/main/java/com/squareup/squash/SquashBacktrace.java,com.squareup.squash.SquashBacktrace,getIvars/1[java.lang.Throwable],e,1
/Users/palesnow/Downloads/squash/src/main/java/com/squareup/squash/SquashBacktrace.java,com.squareup.squash.SquashBacktrace,getIvars/1[java.lang.Throwable],ivars,3
/Users/palesnow/Downloads/squash/src/main/java/com/squareup/squash/SquashBacktrace.java,com.squareup.squash.SquashBacktrace,getIvars/1[java.lang.Throwable],error,3
/Users/palesnow/Downloads/squash/src/main/java/com/squareup/squash/SquashBacktrace.java,com.squareup.squash.SquashBacktrace,getIvars/1[java.lang.Throwable],fields,1
/Users/palesnow/Downloads/squash/src/main/java/com/squareup/squash/SquashBacktrace.java,com.squareup.squash.SquashBacktrace,getStacktraceArray/1[java.lang.Throwable],error,1
/Users/palesnow/Downloads/squash/src/main/java/com/squareup/squash/SquashBacktrace.java,com.squareup.squash.SquashBacktrace,getStacktraceArray/1[java.lang.Throwable],stackElems,2
/Users/palesnow/Downloads/squash/src/main/java/com/squareup/squash/SquashBacktrace.java,com.squareup.squash.SquashBacktrace,getStacktraceArray/1[java.lang.Throwable],elementList,1
/Users/palesnow/Downloads/squash/src/main/java/com/squareup/squash/SquashBacktrace.java,com.squareup.squash.SquashBacktrace,getStacktraceArray/1[java.lang.Throwable],element,4
/Users/palesnow/Downloads/squash/src/main/java/com/squareup/squash/SquashBacktrace.java,com.squareup.squash.SquashBacktrace,"populateNestedExceptions/2[java.util.List<com.squareup.squash.SquashBacktrace.NestedException>,java.lang.Throwable]",cause,5
/Users/palesnow/Downloads/squash/src/main/java/com/squareup/squash/SquashBacktrace.java,com.squareup.squash.SquashBacktrace,"populateNestedExceptions/2[java.util.List<com.squareup.squash.SquashBacktrace.NestedException>,java.lang.Throwable]",doc,1
/Users/palesnow/Downloads/squash/src/main/java/com/squareup/squash/SquashBacktrace.java,com.squareup.squash.SquashBacktrace,"populateNestedExceptions/2[java.util.List<com.squareup.squash.SquashBacktrace.NestedException>,java.lang.Throwable]",error,5
/Users/palesnow/Downloads/squash/src/main/java/com/squareup/squash/SquashBacktrace.java,com.squareup.squash.SquashBacktrace,"populateNestedExceptions/2[java.util.List<com.squareup.squash.SquashBacktrace.NestedException>,java.lang.Throwable]",nestedExceptions,2
/Users/palesnow/Downloads/squash/src/main/java/com/squareup/squash/SquashBacktrace.java,com.squareup.squash.SquashBacktrace,getBacktraces/1[java.lang.Throwable],currentThread,2
/Users/palesnow/Downloads/squash/src/main/java/com/squareup/squash/SquashBacktrace.java,com.squareup.squash.SquashBacktrace,getBacktraces/1[java.lang.Throwable],threadList,2
/Users/palesnow/Downloads/squash/src/main/java/com/squareup/squash/SquashBacktrace.java,com.squareup.squash.SquashBacktrace,getBacktraces/1[java.lang.Throwable],error,2
/Users/palesnow/Downloads/squash/src/test/java/com/squareup/squash/SquashEntryTest.java,com.squareup.squash.SquashEntryTest,testNoException/0,logEntry,1
/Users/palesnow/Downloads/squash/src/test/java/com/squareup/squash/SquashEntryTest.java,com.squareup.squash.SquashEntryTest,testNoException/0,message,2
/Users/palesnow/Downloads/squash/src/test/java/com/squareup/squash/SquashEntryTest.java,com.squareup.squash.SquashEntryTest,testNoException/0,deserialized,5
/Users/palesnow/Downloads/squash/src/test/java/com/squareup/squash/SquashEntryTest.java,com.squareup.squash.SquashEntryTest,serializeAndDeserialize/1[com.squareup.squash.SquashEntry],logEntry,1
/Users/palesnow/Downloads/squash/src/test/java/com/squareup/squash/SquashEntryTest.java,com.squareup.squash.SquashEntryTest,testNestedExceptions/0,exception,4
/Users/palesnow/Downloads/squash/src/test/java/com/squareup/squash/SquashEntryTest.java,com.squareup.squash.SquashEntryTest,testNestedExceptions/0,stackElements,1
/Users/palesnow/Downloads/squash/src/test/java/com/squareup/squash/SquashEntryTest.java,com.squareup.squash.SquashEntryTest,testNestedExceptions/0,n0,1
/Users/palesnow/Downloads/squash/src/test/java/com/squareup/squash/SquashEntryTest.java,com.squareup.squash.SquashEntryTest,testNestedExceptions/0,n1,1
/Users/palesnow/Downloads/squash/src/test/java/com/squareup/squash/SquashEntryTest.java,com.squareup.squash.SquashEntryTest,testNestedExceptions/0,n2,1
/Users/palesnow/Downloads/squash/src/test/java/com/squareup/squash/SquashEntryTest.java,com.squareup.squash.SquashEntryTest,testNestedExceptions/0,nestedExceptionMessage,2
/Users/palesnow/Downloads/squash/src/test/java/com/squareup/squash/SquashEntryTest.java,com.squareup.squash.SquashEntryTest,testNestedExceptions/0,backtrace,14
/Users/palesnow/Downloads/squash/src/test/java/com/squareup/squash/SquashEntryTest.java,com.squareup.squash.SquashEntryTest,testNestedExceptions/0,logMessage,2
/Users/palesnow/Downloads/squash/src/test/java/com/squareup/squash/SquashEntryTest.java,com.squareup.squash.SquashEntryTest,testNestedExceptions/0,nested2,3
/Users/palesnow/Downloads/squash/src/test/java/com/squareup/squash/SquashEntryTest.java,com.squareup.squash.SquashEntryTest,testNestedExceptions/0,nested1,5
/Users/palesnow/Downloads/squash/src/test/java/com/squareup/squash/SquashEntryTest.java,com.squareup.squash.SquashEntryTest,testNestedExceptions/0,doublyNestedException,4
/Users/palesnow/Downloads/squash/src/test/java/com/squareup/squash/SquashEntryTest.java,com.squareup.squash.SquashEntryTest,testNestedExceptions/0,nestedException,5
/Users/palesnow/Downloads/squash/src/test/java/com/squareup/squash/SquashEntryTest.java,com.squareup.squash.SquashEntryTest,testNestedExceptions/0,logEntry,1
/Users/palesnow/Downloads/squash/src/test/java/com/squareup/squash/SquashEntryTest.java,com.squareup.squash.SquashEntryTest,testNestedExceptions/0,s0,1
/Users/palesnow/Downloads/squash/src/test/java/com/squareup/squash/SquashEntryTest.java,com.squareup.squash.SquashEntryTest,testNestedExceptions/0,s1,1
/Users/palesnow/Downloads/squash/src/test/java/com/squareup/squash/SquashEntryTest.java,com.squareup.squash.SquashEntryTest,testNestedExceptions/0,doublyNestedExceptionMessage,2
/Users/palesnow/Downloads/squash/src/test/java/com/squareup/squash/SquashEntryTest.java,com.squareup.squash.SquashEntryTest,testNestedExceptions/0,s2,1
/Users/palesnow/Downloads/squash/src/test/java/com/squareup/squash/SquashEntryTest.java,com.squareup.squash.SquashEntryTest,testNestedExceptions/0,doublyNestedStackTrace,1
/Users/palesnow/Downloads/squash/src/test/java/com/squareup/squash/SquashEntryTest.java,com.squareup.squash.SquashEntryTest,testNestedExceptions/0,myLittleStackTrace,2
/Users/palesnow/Downloads/squash/src/test/java/com/squareup/squash/SquashEntryTest.java,com.squareup.squash.SquashEntryTest,testNestedExceptions/0,message,5
/Users/palesnow/Downloads/squash/src/test/java/com/squareup/squash/SquashEntryTest.java,com.squareup.squash.SquashEntryTest,testNestedExceptions/0,z0,1
/Users/palesnow/Downloads/squash/src/test/java/com/squareup/squash/SquashEntryTest.java,com.squareup.squash.SquashEntryTest,testNestedExceptions/0,nestedStackTrace,3
/Users/palesnow/Downloads/squash/src/test/java/com/squareup/squash/SquashEntryTest.java,com.squareup.squash.SquashEntryTest,testNestedExceptions/0,z1,1
/Users/palesnow/Downloads/squash/src/test/java/com/squareup/squash/SquashEntryTest.java,com.squareup.squash.SquashEntryTest,testNestedExceptions/0,z2,1
/Users/palesnow/Downloads/squash/src/test/java/com/squareup/squash/SquashEntryTest.java,com.squareup.squash.SquashEntryTest,testNestedExceptions/0,nestedExceptions,3
/Users/palesnow/Downloads/squash/src/test/java/com/squareup/squash/SquashEntryTest.java,com.squareup.squash.SquashEntryTest,testNestedExceptions/0,deserialized,6
/Users/palesnow/Downloads/squash/src/test/java/com/squareup/squash/SquashEntryTest.java,com.squareup.squash.SquashEntryTest,testExceptionWithNoMessageOrLogMessage/0,exception,3
/Users/palesnow/Downloads/squash/src/test/java/com/squareup/squash/SquashEntryTest.java,com.squareup.squash.SquashEntryTest,testExceptionWithNoMessageOrLogMessage/0,stackTrace,1
/Users/palesnow/Downloads/squash/src/test/java/com/squareup/squash/SquashEntryTest.java,com.squareup.squash.SquashEntryTest,testExceptionWithNoMessageOrLogMessage/0,logEntry,1
/Users/palesnow/Downloads/squash/src/test/java/com/squareup/squash/SquashEntryTest.java,com.squareup.squash.SquashEntryTest,testExceptionWithNoMessageOrLogMessage/0,s0,1
/Users/palesnow/Downloads/squash/src/test/java/com/squareup/squash/SquashEntryTest.java,com.squareup.squash.SquashEntryTest,testExceptionWithNoMessageOrLogMessage/0,s1,1
/Users/palesnow/Downloads/squash/src/test/java/com/squareup/squash/SquashEntryTest.java,com.squareup.squash.SquashEntryTest,testExceptionWithNoMessageOrLogMessage/0,deserialized,1
/Users/palesnow/Downloads/squash/src/test/java/com/squareup/squash/SquashEntryTest.java,com.squareup.squash.SquashEntryTest,testExceptionWithNoMessage/0,exception,3
/Users/palesnow/Downloads/squash/src/test/java/com/squareup/squash/SquashEntryTest.java,com.squareup.squash.SquashEntryTest,testExceptionWithNoMessage/0,logMessage,2
/Users/palesnow/Downloads/squash/src/test/java/com/squareup/squash/SquashEntryTest.java,com.squareup.squash.SquashEntryTest,testExceptionWithNoMessage/0,stackTrace,1
/Users/palesnow/Downloads/squash/src/test/java/com/squareup/squash/SquashEntryTest.java,com.squareup.squash.SquashEntryTest,testExceptionWithNoMessage/0,logEntry,1
/Users/palesnow/Downloads/squash/src/test/java/com/squareup/squash/SquashEntryTest.java,com.squareup.squash.SquashEntryTest,testExceptionWithNoMessage/0,s0,1
/Users/palesnow/Downloads/squash/src/test/java/com/squareup/squash/SquashEntryTest.java,com.squareup.squash.SquashEntryTest,testExceptionWithNoMessage/0,s1,1
/Users/palesnow/Downloads/squash/src/test/java/com/squareup/squash/SquashEntryTest.java,com.squareup.squash.SquashEntryTest,testExceptionWithNoMessage/0,deserialized,1
/Users/palesnow/Downloads/squash/src/test/java/com/squareup/squash/SquashEntryTest.java,com.squareup.squash.SquashEntryTest,testInfinitelyNestedExceptions/0,exception,4
/Users/palesnow/Downloads/squash/src/test/java/com/squareup/squash/SquashEntryTest.java,com.squareup.squash.SquashEntryTest,testInfinitelyNestedExceptions/0,stackElements,1
/Users/palesnow/Downloads/squash/src/test/java/com/squareup/squash/SquashEntryTest.java,com.squareup.squash.SquashEntryTest,testInfinitelyNestedExceptions/0,n0,1
/Users/palesnow/Downloads/squash/src/test/java/com/squareup/squash/SquashEntryTest.java,com.squareup.squash.SquashEntryTest,testInfinitelyNestedExceptions/0,n1,1
/Users/palesnow/Downloads/squash/src/test/java/com/squareup/squash/SquashEntryTest.java,com.squareup.squash.SquashEntryTest,testInfinitelyNestedExceptions/0,n2,1
/Users/palesnow/Downloads/squash/src/test/java/com/squareup/squash/SquashEntryTest.java,com.squareup.squash.SquashEntryTest,testInfinitelyNestedExceptions/0,nestedExceptionMessage,2
/Users/palesnow/Downloads/squash/src/test/java/com/squareup/squash/SquashEntryTest.java,com.squareup.squash.SquashEntryTest,testInfinitelyNestedExceptions/0,backtrace,14
/Users/palesnow/Downloads/squash/src/test/java/com/squareup/squash/SquashEntryTest.java,com.squareup.squash.SquashEntryTest,testInfinitelyNestedExceptions/0,logMessage,2
/Users/palesnow/Downloads/squash/src/test/java/com/squareup/squash/SquashEntryTest.java,com.squareup.squash.SquashEntryTest,testInfinitelyNestedExceptions/0,nested2,3
/Users/palesnow/Downloads/squash/src/test/java/com/squareup/squash/SquashEntryTest.java,com.squareup.squash.SquashEntryTest,testInfinitelyNestedExceptions/0,nested1,5
/Users/palesnow/Downloads/squash/src/test/java/com/squareup/squash/SquashEntryTest.java,com.squareup.squash.SquashEntryTest,testInfinitelyNestedExceptions/0,doublyNestedException,6
/Users/palesnow/Downloads/squash/src/test/java/com/squareup/squash/SquashEntryTest.java,com.squareup.squash.SquashEntryTest,testInfinitelyNestedExceptions/0,nestedException,5
/Users/palesnow/Downloads/squash/src/test/java/com/squareup/squash/SquashEntryTest.java,com.squareup.squash.SquashEntryTest,testInfinitelyNestedExceptions/0,logEntry,1
/Users/palesnow/Downloads/squash/src/test/java/com/squareup/squash/SquashEntryTest.java,com.squareup.squash.SquashEntryTest,testInfinitelyNestedExceptions/0,s0,1
/Users/palesnow/Downloads/squash/src/test/java/com/squareup/squash/SquashEntryTest.java,com.squareup.squash.SquashEntryTest,testInfinitelyNestedExceptions/0,s1,1
/Users/palesnow/Downloads/squash/src/test/java/com/squareup/squash/SquashEntryTest.java,com.squareup.squash.SquashEntryTest,testInfinitelyNestedExceptions/0,doublyNestedExceptionMessage,2
/Users/palesnow/Downloads/squash/src/test/java/com/squareup/squash/SquashEntryTest.java,com.squareup.squash.SquashEntryTest,testInfinitelyNestedExceptions/0,s2,1
/Users/palesnow/Downloads/squash/src/test/java/com/squareup/squash/SquashEntryTest.java,com.squareup.squash.SquashEntryTest,testInfinitelyNestedExceptions/0,doublyNestedStackTrace,1
/Users/palesnow/Downloads/squash/src/test/java/com/squareup/squash/SquashEntryTest.java,com.squareup.squash.SquashEntryTest,testInfinitelyNestedExceptions/0,myLittleStackTrace,2
/Users/palesnow/Downloads/squash/src/test/java/com/squareup/squash/SquashEntryTest.java,com.squareup.squash.SquashEntryTest,testInfinitelyNestedExceptions/0,message,5
/Users/palesnow/Downloads/squash/src/test/java/com/squareup/squash/SquashEntryTest.java,com.squareup.squash.SquashEntryTest,testInfinitelyNestedExceptions/0,z0,1
/Users/palesnow/Downloads/squash/src/test/java/com/squareup/squash/SquashEntryTest.java,com.squareup.squash.SquashEntryTest,testInfinitelyNestedExceptions/0,nestedStackTrace,3
/Users/palesnow/Downloads/squash/src/test/java/com/squareup/squash/SquashEntryTest.java,com.squareup.squash.SquashEntryTest,testInfinitelyNestedExceptions/0,z1,1
/Users/palesnow/Downloads/squash/src/test/java/com/squareup/squash/SquashEntryTest.java,com.squareup.squash.SquashEntryTest,testInfinitelyNestedExceptions/0,z2,1
/Users/palesnow/Downloads/squash/src/test/java/com/squareup/squash/SquashEntryTest.java,com.squareup.squash.SquashEntryTest,testInfinitelyNestedExceptions/0,nestedExceptions,3
/Users/palesnow/Downloads/squash/src/test/java/com/squareup/squash/SquashEntryTest.java,com.squareup.squash.SquashEntryTest,testInfinitelyNestedExceptions/0,deserialized,6
/Users/palesnow/Downloads/squash/src/test/java/com/squareup/squash/SquashEntryTest.java,com.squareup.squash.SquashEntryTest,"assertBacktracesMatch/2[java.lang.StackTraceElement[],java.util.List<com.squareup.squash.SquashBacktrace.StackElement>]",stackElements,2
/Users/palesnow/Downloads/squash/src/test/java/com/squareup/squash/SquashEntryTest.java,com.squareup.squash.SquashEntryTest,"assertBacktracesMatch/2[java.lang.StackTraceElement[],java.util.List<com.squareup.squash.SquashBacktrace.StackElement>]",stackElement,4
/Users/palesnow/Downloads/squash/src/test/java/com/squareup/squash/SquashEntryTest.java,com.squareup.squash.SquashEntryTest,"assertBacktracesMatch/2[java.lang.StackTraceElement[],java.util.List<com.squareup.squash.SquashBacktrace.StackElement>]",expected,4
/Users/palesnow/Downloads/squash/src/test/java/com/squareup/squash/SquashEntryTest.java,com.squareup.squash.SquashEntryTest,"assertBacktracesMatch/2[java.lang.StackTraceElement[],java.util.List<com.squareup.squash.SquashBacktrace.StackElement>]",myLittleStackTrace,1
/Users/palesnow/Downloads/squash/src/test/java/com/squareup/squash/SquashEntryTest.java,com.squareup.squash.SquashEntryTest,"assertBacktracesMatch/2[java.lang.StackTraceElement[],java.util.List<com.squareup.squash.SquashBacktrace.StackElement>]",i,4
/Users/palesnow/Downloads/squash/src/test/java/com/squareup/squash/SquashEntryTest.java,com.squareup.squash.SquashEntryTest,"assertBacktracesMatch/2[java.lang.StackTraceElement[],java.util.List<com.squareup.squash.SquashBacktrace.StackElement>]",stackElementsSize,1
/Users/palesnow/Downloads/squash/src/test/java/com/squareup/squash/SquashEntryTest.java,com.squareup.squash.SquashEntryTest,testWithSimpleExceptionNoIvars/0,exception,4
/Users/palesnow/Downloads/squash/src/test/java/com/squareup/squash/SquashEntryTest.java,com.squareup.squash.SquashEntryTest,testWithSimpleExceptionNoIvars/0,stackElements,1
/Users/palesnow/Downloads/squash/src/test/java/com/squareup/squash/SquashEntryTest.java,com.squareup.squash.SquashEntryTest,testWithSimpleExceptionNoIvars/0,backtrace,4
/Users/palesnow/Downloads/squash/src/test/java/com/squareup/squash/SquashEntryTest.java,com.squareup.squash.SquashEntryTest,testWithSimpleExceptionNoIvars/0,logMessage,2
/Users/palesnow/Downloads/squash/src/test/java/com/squareup/squash/SquashEntryTest.java,com.squareup.squash.SquashEntryTest,testWithSimpleExceptionNoIvars/0,myLittleStackTrace,2
/Users/palesnow/Downloads/squash/src/test/java/com/squareup/squash/SquashEntryTest.java,com.squareup.squash.SquashEntryTest,testWithSimpleExceptionNoIvars/0,logEntry,1
/Users/palesnow/Downloads/squash/src/test/java/com/squareup/squash/SquashEntryTest.java,com.squareup.squash.SquashEntryTest,testWithSimpleExceptionNoIvars/0,message,3
/Users/palesnow/Downloads/squash/src/test/java/com/squareup/squash/SquashEntryTest.java,com.squareup.squash.SquashEntryTest,testWithSimpleExceptionNoIvars/0,s0,1
/Users/palesnow/Downloads/squash/src/test/java/com/squareup/squash/SquashEntryTest.java,com.squareup.squash.SquashEntryTest,testWithSimpleExceptionNoIvars/0,s1,1
/Users/palesnow/Downloads/squash/src/test/java/com/squareup/squash/SquashEntryTest.java,com.squareup.squash.SquashEntryTest,testWithSimpleExceptionNoIvars/0,s2,1
/Users/palesnow/Downloads/squash/src/test/java/com/squareup/squash/SquashEntryTest.java,com.squareup.squash.SquashEntryTest,testWithSimpleExceptionNoIvars/0,deserialized,7
/Users/palesnow/Downloads/squash/src/main/java/com/squareup/squash/SquashBacktrace.java,com.squareup.squash.SquashBacktrace$StackElement,"StackElement/4[java.lang.String,java.lang.String,int,java.lang.String]",file,2
/Users/palesnow/Downloads/squash/src/main/java/com/squareup/squash/SquashBacktrace.java,com.squareup.squash.SquashBacktrace$StackElement,"StackElement/4[java.lang.String,java.lang.String,int,java.lang.String]",line,2
/Users/palesnow/Downloads/squash/src/main/java/com/squareup/squash/SquashBacktrace.java,com.squareup.squash.SquashBacktrace$StackElement,"StackElement/4[java.lang.String,java.lang.String,int,java.lang.String]",methodName,1
/Users/palesnow/Downloads/squash/src/main/java/com/squareup/squash/SquashBacktrace.java,com.squareup.squash.SquashBacktrace$StackElement,"StackElement/4[java.lang.String,java.lang.String,int,java.lang.String]",className,1
/Users/palesnow/Downloads/squash/src/main/java/com/squareup/squash/SquashBacktrace.java,com.squareup.squash.SquashBacktrace$SquashException,"SquashException/3[java.lang.String,boolean,java.util.List<com.squareup.squash.SquashBacktrace.StackElement>]",faulted,2
/Users/palesnow/Downloads/squash/src/main/java/com/squareup/squash/SquashBacktrace.java,com.squareup.squash.SquashBacktrace$SquashException,"SquashException/3[java.lang.String,boolean,java.util.List<com.squareup.squash.SquashBacktrace.StackElement>]",backtrace,2
/Users/palesnow/Downloads/squash/src/main/java/com/squareup/squash/SquashBacktrace.java,com.squareup.squash.SquashBacktrace$SquashException,"SquashException/3[java.lang.String,boolean,java.util.List<com.squareup.squash.SquashBacktrace.StackElement>]",name,2
/Users/palesnow/Downloads/squash/src/test/java/com/squareup/squash/SquashEntryTest.java,com.squareup.squash.SquashEntryTest$EntryFactory,"create/2[java.lang.String,java.lang.Throwable]",exception,1
/Users/palesnow/Downloads/squash/src/test/java/com/squareup/squash/SquashEntryTest.java,com.squareup.squash.SquashEntryTest$EntryFactory,"create/2[java.lang.String,java.lang.Throwable]",logMessage,1
/Users/palesnow/Downloads/squash/src/main/java/com/squareup/squash/SquashBacktrace.java,com.squareup.squash.SquashBacktrace$NestedException,"NestedException/4[java.lang.String,java.lang.String,java.util.List<com.squareup.squash.SquashBacktrace.SquashException>,java.util.Map<java.lang.String,java.lang.Object>]",backtraces,2
/Users/palesnow/Downloads/squash/src/main/java/com/squareup/squash/SquashBacktrace.java,com.squareup.squash.SquashBacktrace$NestedException,"NestedException/4[java.lang.String,java.lang.String,java.util.List<com.squareup.squash.SquashBacktrace.SquashException>,java.util.Map<java.lang.String,java.lang.Object>]",className,1
/Users/palesnow/Downloads/squash/src/main/java/com/squareup/squash/SquashBacktrace.java,com.squareup.squash.SquashBacktrace$NestedException,"NestedException/4[java.lang.String,java.lang.String,java.util.List<com.squareup.squash.SquashBacktrace.SquashException>,java.util.Map<java.lang.String,java.lang.Object>]",ivars,2
/Users/palesnow/Downloads/squash/src/main/java/com/squareup/squash/SquashBacktrace.java,com.squareup.squash.SquashBacktrace$NestedException,"NestedException/4[java.lang.String,java.lang.String,java.util.List<com.squareup.squash.SquashBacktrace.SquashException>,java.util.Map<java.lang.String,java.lang.Object>]",message,2
